,winner,white_rating,black_rating,moves
349,white,2147,2020,e4 c5 Nf3 Nc6 Bb5 Nf6 e5 Ng4 Bxc6 dxc6 d3 Qc7 Qe2 g6 h3 Nh6 g4 Bg7 Nc3 Be6 Ng5 O-O Nxe6 fxe6 f4 Nf7 g5 Rad8 Qg4 Rd4 Qxe6 Bxe5 fxe5 Qxe5+ Qxe5 Nxe5 Be3 Nf3+ Ke2 Rh4 Ne4 Nd4+ Bxd4 cxd4 Raf1 Rxf1 Kxf1 Rf4+ Kg2 Kf7 Rf1 Rxf1 Kxf1 Ke6 Kg2 Ke5 Kf3 b6 Kg4 c5 a4 a6 a5 bxa5 Nxc5
350,white,2160,2020,c4 c5 g3 Nc6 Bg2 e6 Nc3 Nf6 Nf3 d5 cxd5 Nxd5 d4 cxd4 Nxd4 Nxd4 Qxd4 Qa5 Bd2 Nxc3 Bxc3 Qc7 O-O e5 Qxe5+ Qxe5 Bxe5 f6 Bc7 Bc5 Rfd1 Kf7 Rac1 Bb6 Bxb6 axb6 a3 Re8 e3 Re7 Rd8
351,black,1331,2209,d4 g6 Nf3 Bg7 c4 c5 dxc5 Qa5+ Nfd2 Qxc5 e3 Nf6 f3 Qxe3+ Qe2 Qc5 Ne4 Qd4 Nxf6+ Qxf6 Nc3 O-O Nd5 Qh4+ g3 Qd4 Nxe7+ Kh8 Nxc8 Rxc8 Qe7 Nc6 Qxf7 Ne5 Qf4 Qxf4 gxf4 Nxf3+ Kf2 Nd4 Be3 Nc2 Rc1 Nxe3 Kxe3 Bxb2 Rb1 Re8+ Kf2 Bd4+ Kf3 b6 Kg4 Re3 Kg5 Rf8 Rc1 Rf5+ Kh6 Bg7#
352,black,1319,2296,e4 e5 d3 Bc5 c4 Qf6 Ne2 Qxf2+ Kd2 Bb4+ Kc2 a5 Kb3 Qc5 Bg5 Nc6 a4 Nd4+ Ka2 f6 Nbc3 b5 Qb3 bxa4 Nxd4 exd4 Qxa4 dxc3 Kb3 Bb7 Bf4 Bc6 Bxc7 Bxa4+ Ka2 Qxc7 g4 Qf4 Rd1 Qf2 Bh3 Qxb2#
353,white,2296,1319,e4 e5 Bc4 Be7 Qf3 Nh6 d3 O-O Bxh6 Bb4+ c3 gxh6 cxb4 Qe7 a3 Qg5 Nh3 Qh4 Nc3 Nc6 Nd5 Nd4 Qd1 Qf4 Nhxf4 Nb3 Bxb3 c6 Ne7+ Kg7 Nh5+ Kh8 Qf3 Re8 Qf6#
354,black,1319,2296,e4 e5 c3 Qf6 Qg4 Bc5 f3 h5 Qg3 h4 Qf2 Bxf2+ Kd1 Qd6 Bc4 Be3 Bxf7+ Kxf7 b3 Nc6 Ke1 Bf4 a3 Qd3 Kd1 Qf1+ Kc2 Qxg2 a4 Qxh1 b4 Qxg1 Kb3 Qxc1 Kc4 Qf1+ Kb3 Qd1+ Kc4 d6 Ra3 Be6+ Kb5 a6#
355,white,2296,1319,e4 e5 Nf3 Nc6 Bb5 Nce7 Nxe5 Nf6 Nc3 b6 d4 Bb7 d5 a5 O-O c5 dxc6 d6 cxb7+ Qd7 Nxd7 Rb8 Nxb8+ Kd8 Nc6+ Kc7 b8=Q+ Kd7 Nd4+ Nc6 Qb7+ Ke8 Qxc6+ Ke7 Qc7+ Nd7 Qxd7+ Kf6 Qf3+ Kg6 Qdg4#
356,white,2294,1742,e4 g6 Nf3 Bg7 d4 c5 d5 d6 Nc3 Bg4 Be2 Bxf3 Bxf3 Nd7 O-O Ne5 Be2 a6 a3 b5 Qe1 Nf6 f4 Ned7 Bd2 Qb6 Be3 O-O f5 Ne5 Qh4 h5 fxg6 fxg6 Bf4 Nfd7 Qxe7 Rae8 Qg5 b4 Na4 Qa7 axb4 cxb4+ Be3 Qb7 Rxf8+ Rxf8 Qe7 Rf7 Qxd6 Bf8 Qe6 Kg7 Bd4 Re7 Qxa6
357,black,1319,2294,d4 d5 e3 e6 Bb5+ c6 Bd3 Qa5+ c3 Nf6 Qb3 Ne4 Nf3 Qd8 O-O Qf6 Qd1 Bd6 a4 e5 dxe5 Bxe5 Nxe5 Qxe5 Qf3 Bf5 Bxe4 dxe4 Qxf5 Qxf5 f4 Nd7 c4 Nf6 Bd2 O-O-O Ba5 b6 Bc3 Rd3 Be1 Rxe3 Bf2 Re2 Bg3 Qc5+ Rf2 Re1#
358,white,2294,1319,e4 e5 Nf3 Nc6 Bb5 Nce7 d4 b6 Nxe5 f6 Nf3 Bb7 d5 Nxd5 exd5 Bxd5 Qxd5 Bb4+ c3 Ke7 cxb4 d6 Bc6 Qf8 Bxa8 Nh6 O-O Ng4 Re1+ Kd7 Qc6+ Kc8 Bb7+ Kd8 Nc3 Ne5 Nxe5 f5 Qd7#
359,black,1319,2294,d4 Nf6 e3 e6 Nc3 Bb4 Bd2 c5 Nb5 Bxd2+ Qxd2 cxd4 exd4 O-O O-O-O d5 Be2 a6 Nc3 Nc6 Nf3 Ne4 Qe3 Qa5 Rhe1 Nxc3 Rd2 Nxa2+ Kd1 Nc3+ Kc1 Qa1#
360,white,2294,1319,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 Ne7 Bc4 Nc6 Qe3 Bb4+ c3 Be7 Qf3 Na5 Qxf7#
361,white,2294,1319,e4 e5 Nf3 f6 Nc3 d6 d4 Nc6 d5 Bg4 dxc6 bxc6 Be2 Be7 Qd3 c5 Qb5+ Kf7 Qc4+ Ke8 h3 Qd7 hxg4 Qc6 Qe6 Qd5 Nxd5 Kf8 Nxc7 Rc8 Qxc8+ Kf7 Qe6+ Kg6 Nh4#
362,black,1319,2294,Nf3 Nf6 d4 d5 c3 Nc6 e3 Bg4 Bb5 a6 Bxc6+ bxc6 O-O Ne4 Nbd2 h5 Qe1 h4 b4 h3 g3 e6 Ne5 Qf6 Nxg4 Qf5 Qe2 Nxd2 Bxd2 Qe4 Rae1 Qg2#
363,white,2294,1319,e4 e5 Nf3 Nf6 Nxe5 Nxe4 Qf3 Be7 Qxf7#
364,black,1016,2621,Nc3 c5 Nf3 Nc6 Nb5 Nf6 c4 g6 Ng5 Bg7 d3 O-O Bf4 e5 e3 exf4 exf4 Re8+ Be2 d5 cxd5 Nxd5 Qb3 Nxf4 Qxf7+ Kh8 h4 Nxe2 Rf1 Nc3+ Qxe8+ Qxe8+ Kd2 Qe2+ Kc1 Nxb5 Rh1 Bxb2+ Kb1 Na3#
365,black,1016,2621,Nf3 Nf6 d4 g6 Bg5 Bg7 Nc3 d5 Qd3 Bf5 Qb5+ Nc6 Qa4 O-O O-O-O a6 Qb3 b5 Nxb5 axb5 a4 Ne4 Qxb5 Qd6 Rd3 Nxf2 Rg1 Nxd3+ cxd3 Rfb8 Qxb8+ Rxb8 Nh4 Nxd4 Nxf5 gxf5 Be3 Qc5+ Kd2 Nb3+ Ke1 Qxe3 d4 Rb6 h4 Rc6 g3 Rc1#
366,white,2621,1555,e4 c6 d4 d5 Nd2 dxe4 Nxe4 Nf6 Nxf6+ exf6 c3 Be7 Bd3 Be6 Ne2 Bd5 Nf4 Bd6 Nxd5 cxd5 Qb3 Qe7+ Kd1 b6 Re1 Qxe1+ Kxe1 Kd7 Qxd5
367,white,2430,1566,e4 c6
368,white,2209,2102,e4 e5 Nf3 Nc6 Bb5 f5 d3 Nf6 O-O fxe4 dxe4 d6 Nc3 Bg4 Bg5 Be7 h3 Bh5 Nd5 Nxd5 exd5 Bxg5 dxc6 O-O cxb7 Rb8 Bc4+ Kh8 Bd5 Rf4 Qd3 Bg6 Qb3 Bh6 Qa3 e4 Nd4 Qg5 Qxa7 Rff8 Ne6 Qxd5 Nxf8 Rxb7 Qa8
369,black,1988,2199,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Be2 O-O f4 c5 d5 e6 Nf3 exd5 exd5 Bg4 O-O Re8 h3 Bf5 g4 Be4 Ng5 Nbd7 Bd3 Bxd3 Qxd3 a6 a4 h6 Nf3 Rb8 a5 Qc7 Bd2 Re7 Rfe1 Rbe8 Rxe7 Rxe7 g5 hxg5 fxg5 Nh5 Ne4 Ne5 Nxe5 Bxe5 Bc3 Nf4 Qf3 Bxc3 Nxc3 Nh5 Ne4 Re5 h4 Qe7 Re1 Kg7 Re2 Rf5 Qc3+ f6 gxf6+ Nxf6 Nxf6 Qxe2 Nh5+ Kf7 Qg7+ Ke8 Qxg6+ Rf7 Nf6+ Ke7 Ng8+ Kf8 Qxd6+ Kxg8 Qd8+ Kh7
370,white,2179,2154,d4 Nf6 Nf3 g6 Bg5 Bg7 Nbd2 d6 c3 O-O e4 Nbd7 Bc4 c6 O-O b5 Bd3 Re8 Re1 e5 a4 Qb6 a5 Qc7 d5 cxd5 exd5 Nxd5 Bxb5 a6 Bc4 Ne7 Qb3 d5 Bxd5 Nxd5 Qxd5 Bb7 Qc4 Rac8 Qxc7 Rxc7 Ne4 Rb8 Be7 Bxe4 Rxe4 Rxb2 Bb4 Nc5 Rc4 Ne6 Rxc7 Nxc7 Rc1 Nd5 Bd6 e4 Ne5 e3 fxe3 Nxe3 c4 Rxg2+ Kh1 Ra2 c5 Rxa5 c6 Nf5 Bb4
371,black,2164,2157,e4 c6 d4 d5 e5 Bf5 Bd3 Bxd3 Qxd3 e6 Nf3 Nd7 O-O c5 c3 Qb6 Nbd2 Ne7 Re1 Nc6 Rb1 a5 a3 cxd4 cxd4 Qa6 Qe3 Nb6 b3 Ne7 Nf1 Nf5 Qd2 h5 Ne3 g6 Bb2 Bh6 h4 O-O g3 Rfc8 Ng5 Rc7 Nxf5 gxf5 Rbc1 Rac8 f4 a4 Rxc7 Rxc7 Rc1 Rxc1+ Qxc1 Bxg5 hxg5 axb3 Kf2 Nc4 Kf3 Nxb2 Qxb2 Qd3+ Kf2 Qc2+
372,black,2181,2153,e4 c5 Nf3 d6 Bd3 Nf6 c3 a6 Bc2 g6 O-O Bg7 Re1 e5 h3 O-O d4 cxd4 cxd4 exd4 Nxd4 Nc6 Nf3 Qc7 Nc3 Be6 Bf4 Ne5 Rc1 Rfd8 Bb1 Qa5 Ng5 Bc4 b3 Bb5 Nxb5 Qxb5 Rc7 Ne8 Rc3 Nc6 Rf3 Ne5 Bxe5 Bxe5 Nxf7 Rd7 Nh6+ Kg7 Ng4 Rad8 Bd3 Qb4 Bc4 Nf6 Nxf6 Bxf6 Bd5 Be5 Re2 Rf8 Ree3 Rxf3 Qxf3 Qd2 g3 Rc7 Qg4 Rc2 Qd7+ Kh6 Qf7 Qd1+ Kg2 Qh5 Qf8+ Bg7 Qf4+ Qg5 Qxd6 Qxe3
373,white,2148,2274,d4 Nf6 Nf3 g6 Bg5 Bg7 Nbd2 O-O e4 d6 Bd3 c5 dxc5 dxc5 Qe2 Nc6 c3 Bg4 h3 Ne5 Bc4 Bxf3 Nxf3 Nxc4 Qxc4 Qa5 O-O b5 Qxc5 Nxe4 Qxe7 Rae8 Qd7 b4 Be7 Nf6 Qd6 Ne4 Qxb4
374,black,2262,2111,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Ng3 Bg6 Nf3 Nd7 h4 h6 h5 Bh7 Bd3 Bxd3 Qxd3 e6 O-O Ngf6 Re1 Be7 Bf4 O-O Rad1 Nd5 Bd2 Qc7 Ne5 Nb4 Qb3 a5 c4 a4 Qf3 Nc2 Re4 Nf6 Rh4 Nxd4 Rxd4 Qxe5 Bc3 Qc7 Rf4 Rad8 Re1 Rd7 Be5 Qd8 Nf1 Rd3 Ne3 Nh7 Qg4 Bf6 Bxf6 Nxf6 Qf3 Qb6 Ng4 Rxf3
375,white,2173,2118,e4 d5 exd5 Nf6 Nf3 Nxd5 d4 Bg4 Be2 Nc6 h3 Bf5 O-O e6 a3 Bd6 c4 Nf4 Nc3 Qf6 Be3 O-O Qd2 Nxe2+ Nxe2 h6 Ng3 Bg6 h4 Rad8 Rad1 Ne7 h5 Bh7 Ng5 Bxg3 fxg3 Nf5 Nxh7 Kxh7 g4 Nxe3 Rxf6 Nxd1 Rf1 e5 Qxd1 Rxd4 Qc2+ Kg8 Qe2 e4 Rf4 Re8 c5 Rc4 b4 Rc1+ Kh2 e3 Rd4 Rc3 Rd7 Rxa3 Qf3 f6 Rxc7 e2 Qd5+ Kh7 Qf7 Rg8 Re7 Rb3 Qxb3
376,white,2175,2231,d4 Nf6 Bf4 g6 e3 Bg7 h3 O-O Nf3 d6 Be2 Nbd7 O-O c6 c4 Re8 Nc3 e5 Bh2 Qe7 Re1 e4 Nd2 d5 a3 a6 b4 Nb6 c5 Nbd7 a4 Nf8 b5 axb5 axb5 Bd7 Qb3 Ne6 Na4 Rf8 Bd6 Qd8 Bxf8 Bxf8 Nb6 Rxa1 Rxa1 Kg7 Ra8 Qc7 bxc6 Bxc6 Bb5 Bxc5 Bxc6 Bxb6 Bxd5 Nxd5 Qxd5 Qc2 Nxe4 Bc7 Ra1 b5 Nc5 Nxc5 Qxc5 Qb2 Qc1 Qxc1+ Rxc1 Bd6 Kf1 b4 Ke2 b3 Rb1
377,black,2239,2151,e4 c6 d4 d5 e5 c5 c3 Nc6 Be3 cxd4 cxd4 Bf5 Nc3 e6 Bd3 Bb4 Rc1 Bxd3 Qxd3 Nge7 Ne2 O-O O-O Nf5 Bd2 Rc8 a3 Ba5 b4 Bb6 Be3 a6 Nd1 Qh4 f4 Nh6 Bf2 Qh5 Nb2 f6 Na4 Ba7 Nc5 Qf7 h3 fxe5 fxe5 Bxc5 bxc5 Qf5 Qc3 Qe4 Ng3 Qg6 Ne2 Nf5 Nf4 Qh6 Ne2 Rf7 Rcd1 Rcf8 Be1 Qe3+ Bf2 Qxe2
378,black,2120,2170,e4 c6 d4 d5 exd5 cxd5 c4 Nf6 c5 Nc6 Bb5 Bf5 Nc3 a6 Bxc6+ bxc6 Nf3 Rb8 O-O e6 Ne5 Qc7 Bf4 Qc8 Na4 Be7 Nxc6 Qxc6 Bxb8 O-O Bg3 Ne4 b4 Nxg3 hxg3 Rb8 a3 Bf6 Nc3 e5 Ne2 Bg4 f3 Bf5 Ra2 e4 g4 Bg6 f4 h6 f5 Bh7 Rd2 Bg5 Rb2 Qf6 Nf4 Rd8 g3 Qc6 a4 g6 b5 axb5 axb5 Qc7 Qb3 gxf5 Nxd5 Rxd5 Qxd5 Qxg3+ Rg2 Be3+ Rf2 Bxf2+ Kf1 Qd3+ Kxf2 e3+ Ke1 f4 b6 Be4 Qd8+ Kg7 g5 Qc3+ Ke2 Qd2+
379,white,2334,1453,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Be3 Nf6 Nc3 Bb4 Bd3 O-O O-O Re8 Nde2 d6 a3 Ba5 b4 Bb6 Qd2 d5 exd5 Bxe3 Qxe3 exd5 Qg3 Ne5 Nf4 Ng6 Rfe1 Bd7 Rxe8+ Qxe8 Nfxd5 Nxd5 Nxd5 Rc8 c4 Be6 Bxg6 hxg6 Qf4 f6 Re1 Qf7 Qd6 Bxd5 cxd5 Re8 Re6
380,white,2153,2148,d4 f5 c4 Nf6 Nc3 d6 g3 e6 Bg2 Nbd7 Nf3 g6 Qc2 Bg7 O-O Nb6 b3 Qe7 e4 Nxe4 Nxe4 fxe4 Qxe4 a5 Re1 Qf6 Bg5 Qf7 Bh3 e5 Bxc8 Rxc8 dxe5 O-O Bf4 Rce8 e6 Rxe6 Qxe6 Qxe6 Rxe6 Bxa1 Ng5 Rd8 Re7 Rd7 Re8+ Kg7 Rb8 c6 Ne6+ Kf6 Nd8 a4 Nxb7 g5 Bxd6 axb3 axb3 Kf5 Bc5 Nc8 Rxc8 Rxb7 Rxc6 Bc3 Rb6 Rc7 Be3 g4 c5 Ba5 Rb5 Be1 c6+ Ke4 Rc5 Kd3 Bf4 Bb4 Rd5+ Ke4 Re5+ Kd4 Rb5
381,black,2082,2144,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 c3 d6 a4 a6 h3 Be6 Bxe6 fxe6 Qb3 Qd7 Qxb7 O-O Qb3 d5 Nbd2 Nh5 exd5 exd5 Ne4 Ba7 O-O Kh8 Ned2 Nf4 d4 exd4 Nxd4 Nxd4 cxd4 Bxd4 Nf3 Ne2+ Kh1 Ba7 Be3 Bxe3 Qxe3 Rae8 Qd3 Nf4 Qxa6 Nxh3 Qb5 Qg4 Rae1 Nf4
382,white,2136,2039,d4 Nf6 c4 g6 Nc3 Bg7 Nf3 O-O Bf4 d6 e3 Nc6 Be2 Bd7 h3 Nh5 Bg5 f6 Bh4 Qe8 Nd2 e5 d5 Ne7 Bxh5 gxh5 g4 Ng6 Bg3 h4 Bh2 f5 f3 Qf7 Qe2 a6 O-O-O b5 Rhg1 bxc4 Qxc4 Rab8 Qxc7 Rfc8 Qxd6 Bf8 Qxa6 f4 exf4 Bb5 Qe6 Bb4 Qxf7+ Kxf7 Ne4 exf4 a3 Ba5 Nd6+ Kf6 Nxc8 Rxc8 d6 Bb6 Rge1 Ne5 Kb1 Ba6 Nd5+ Kg5 Bxf4+ Kg6 Rxe5 Bd8 Ne7+ Kf6 Nxc8 Bxc8 d7 Bb7 Re8
383,black,2136,2353,d4 d5 c4 e6 Nc3 c5 cxd5 exd5 Nf3 Nc6 g3 Nf6 Bg2 Be7 O-O O-O Bg5 c4 Ne5 Be6 Nxc6 bxc6 b3 cxb3 axb3 h6 Bf4 Qd7 Re1 Bh3 Bh1 Rfe8 Ra4 a5 Qc1 Bb4 Bd2 Rab8 Ra2 c5 Na4 cxd4 Bxb4 Rxb4 Nc5 Qb5 Rc2 Bf5
384,black,2133,2124,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 Re1 Nd6 Nxe5 Be7 Bxc6 dxc6 d3 Nf5 Nc3 O-O Ne4 Be6 c3 Qd5 d4 Rad8 Qf3 Rfe8 Nd3 Nh4 Qg3 Bf5 Bh6 Ng6 Nf4 Qd7 Nxg6 Bxg6 Bf4 Qd5 f3 Qh5 Qf2 Rd7 a4 Red8 g4 Qd5 h4 h5 Qg3 c5 gxh5 Qxh5 dxc5 Bxh4 Qg4 Bxe1 Qxh5 Bxh5 Rxe1 Bxf3 Ng5 Bg4 Kf2 f6 Ne4 Kf7 Ng3 Re8 Rc1 g5 Be3 Rd3 Re1 Rd1 Rxd1 Bxd1 Nf5 Bxa4 Nd4 Bd7 b4 c6 c4 Rh8 b5 Rh2+ Kg3 Rb2 b6 axb6 cxb6 Rxb6 Nb5 Rxb5 cxb5 cxb5 Bd4 Be6 Bb2 f5 Bc1 Kg6 Bb2 f4+ Kf3 Kf5 Bc3 g4+ Kf2 Bc4 Bb4 Ke4 Bd6 g3+ Kg2 Be2 Bxf4 Kxf4 Kg1 Kf3 Kh1 b4 Kg1 b3
385,white,2401,2128,e4 e6 d4 d5 Nc3 Nf6 e5 Nfd7 f4 c5 Nf3 Nc6 Be3 Be7 Qd2 a6 dxc5 Nxc5 O-O-O b5 Qf2 b4 Nxd5
386,black,2145,2588,d4 Nf6 c4 g6 g3 Bg7 Bg2 O-O Nf3 c5 O-O d6 Nbd2 Nbd7 Qc2 Rb8 e4 e5 dxe5 dxe5 b3 Qe7 Bb2 b6 Nb1 Bb7 Nc3 h6 Rfe1 Rbd8 Nd5 Qe6 Rad1 Nxd5 exd5 Qd6 Bh3 f5 Re2 e4 Bxg7 Kxg7 Qb2+ Qf6 Qxf6+ Kxf6 Ne1 Rfe8 f4 exf3 Rxe8 Rxe8 Nxf3 g5 Bg2 Re2 Rd2 Rxd2 Nxd2 Ne5 Bf1 Bc8 Kf2 Bd7 Be2 a6 a4 Ke7 Ke3 Kd6 Bd1 Be8 Be2 Bf7 Bd1 Bg6 Be2 Be8 Bd1 Bf7 Be2 Bg6 Bd1 Nd7 Be2 Nf6 Bd1 Be8 Be2 Nd7 Bd1 Ke5 Nf3+ Kf6 Bc2 Ne5 Nxe5 Kxe5 Bb1 Bg6 Kf3 Bh5+ Ke3 f4+ gxf4+ gxf4+ Kf2 Bd1 Ba2 Kd4 d6 Bg4 h3 Bxh3 Kf3 Ke5 Bb1 h5 Bg6 Bg4+ Kf2 Kxd6
387,black,1868,2220,d4 e6 c4 d5 e3 c6 Nf3 Nf6 Nbd2 Nbd7 b3 Bb4 Bd3 O-O O-O a5 Ne5 Bc3 Rb1 Nxe5 dxe5 Bxe5 f4 Bd6 Rf3 e5 fxe5 Bxe5 cxd5 Nxd5 e4 Bg4 exd5 Bxf3 Qxf3 Qxd5 Bxh7+ Kxh7 Qh5+ Kg8 Bb2 Bxb2 Rxb2 Qxh5
388,black,2451,2270,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 O-O Bg4 h3 h5 c3 Qf6 Re1 Bxf3 Qxf3 Qxf3 Bxc6+ bxc6 gxf3 c5 d3 Ne7 f4 exf4 Bxf4 g5 Be3 Rb8 Re2 Kd7 Na3 Bh6 Nc4 f5 f3 f4 Bf2 Nc6 Rd1 g4 hxg4 hxg4 fxg4 f3 Rc2 Rbg8 Kf1 Bf4 Bg1 Rxg4 Nd2 Rxg1+ Kxg1 Be3+
389,black,1930,2270,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Nxe4 Bxf7+ Kxf7 Nxe4 d5 Neg5+ Kg8 d3 h6 Nh3 Bg4 c3 Qf6 O-O Bd6 Qb3 Bxf3 gxf3 Ne7 c4 Rf8 f4 Qe6 Kg2 Qg4+ Kh1 Qf3+ Kg1 exf4 Nxf4 Rxf4 Bxf4 Qxf4 Kg2 Qxh2+ Kf3 Nf5 Qxb7 Nd4+ Ke3 Qf4#
390,black,2108,2270,e4 e5 f4 d5 exd5 c6 fxe5 Qh4+ g3 Qe4+ Qe2 Qxh1 Nf3 Bg4 Qg2 Bxf3
391,white,2270,2199,f3 e5 e3 d5 d4 Bd6 c4 exd4 Qxd4 Nf6 cxd5 Nxd5 Qxg7 Qh4+ g3 Qb4+ Bd2 Qxb2 Qxb2
392,black,2199,2270,e4 g6 d4 Bg7 Bc4 d6 f4 Nf6 e5 Ne4 Bd3 d5 c3 c5 Qe2 cxd4 Bxe4 dxe4 Qxe4 Nc6 Nf3 Bf5 Qe2 Rc8 O-O dxc3 Nxc3 Bd3 Rd1 Bxe2 Rxd8+ Rxd8 Nxe2 Rd1+ Kf2 Nb4 Nd2 O-O Nc3 Nd3+ Ke2 Rxc1
393,white,2270,1962,d4 e5
394,black,1750,2270,d4 Nf6 e3 e6 Nc3 d5 a3 Be7 Bd3 O-O Nf3 Nbd7 Ng5 c5 h4 b6 Bxh7+ Nxh7 e4 dxe4 Ncxe4 Bb7 Qh5 Ndf6 Nxf6+ Nxf6 Qe2 Qxd4 c3 Qa4 Be3 Bxg2 Rg1 Bb7 b4 cxb4 Bd4 Rad8 Bxf6 Bxf6 Qh5 Bxc3+ Kf1 Qa6+
395,white,2264,1838,c4 g6 Nc3 Bg7 Nf3 d6 d4 Nd7 e4 a6 Bd3 e5 d5 Ngf6 O-O O-O Bg5 h6 Be3 Kh7 b4 a5 a3 axb4 axb4 Rxa1 Qxa1 b6 Qa7 Ng4 Bd2 f5 h3 Ngf6 exf5 gxf5 Bxf5+ Kh8 Nh4 e4 Ng6+
396,white,2259,1775,h4 d5 d4 c6 Nc3 e6 e4 dxe4 Nxe4 Nf6 Nxf6+ Qxf6 Bg5 Qf5 Bd3 Qa5+ c3 Qb6 Qc2 g6 Nf3 Nd7 h5 Qc7 hxg6 fxg6 Bxg6+ hxg6 Qxg6#
397,black,1974,2243,e4 c5 Bc4 e6 Nc3 a6 a4 Nc6 Nf3 Nf6 e5 Ng4 O-O Ngxe5 Nxe5 Nxe5 Be2 d5 d4 cxd4 Qxd4 Nc6 Qg4 d4 Ne4 f5 Qf3 fxe4 Qxe4 Bd6 Bg4 Qf6 Re1 e5 Bxc8 Rxc8 f4 O-O Rf1 exf4 Qd5+ Kh8 Rf3 Rce8 Bd2 Re2 Rd1 Qh6 Rh3 Qg6 Rf3 Qxg2#
398,white,2230,1929,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Nxc6 bxc6 Bc4 d6 O-O Nf6 Nc3 h6 Na4 Bb6 e5 dxe5 Qxd8+ Kxd8 Bxf7 Ke7 Bg6 Rf8 b3 Ng4 Nxb6 cxb6 Re1 Nxf2 Bb2 Ng4 h3 Nf6 Rxe5+ Kd6 Rd1+ Kc7 Re7+ Kb8 Be5#
399,black,1821,2221,e4 g6 d4 Bg7 Be3 d6 f4 c5 Nf3 Nf6 Nc3 cxd4 Bxd4 Nc6 Bb5 O-O Bxc6 bxc6 O-O c5 Bxf6 Bxf6 e5 dxe5 fxe5 Bg7 Re1 Bb7 Qe2 c4 Qxc4 Bxf3 gxf3 Rc8 Qd5 Qb6+ Kh1 Qxb2 Nb5 Rxc2 f4 Rxh2+ Kg1 Qg2+ Qxg2 Rxg2+ Kxg2 a6 Nd4 f6 Ne6 Rc8 Nxg7 Kxg7 exf6+ Kxf6 Rac1 Rd8 Red1 Ra8 Kf3 Ra7 Rc6+ Kf7 Rh1 Kg7 Kg4 a5 a4 Rd7 Rc5 Rd3 Rxa5 h5+ Kg5 Rg3+ Kh4 Rg4+ Kh3 Rxf4 Re5 Kf6 Rhe1 Rxa4 Rxe7 g5 Rh7 Ra3+ Kg2 h4 Rb1 Ra2+ Kf1 Ra8 Rb6+ Kf5 Rg7 Ra1+ Ke2 Ra2+ Kd3 Ra3+ Kc2 Ra2+ Kb1 Rg2 Rf7+ Kg4 Rb4+ Kg3 Rf5 Kh2 Rb2 Rxb2+ Kxb2 g4 Kc2 g3 Rd5 g2 Rd2 h3 Kc3 Kh1 Rd1+ g1=Q
400,black,1821,2211,f4 e5 fxe5 d6 d4 dxe5 d5 Nf6 c4 Bc5 Bg5 Ne4 Qd3 Qxg5 Qxe4 Qc1#
401,white,2204,1740,c3 d5 d4 Nc6 Bf4 Nf6 e3 Bf5 Nf3 e6 Qa4 Bd6 Ba6 Bxf4 Bxb7 O-O Qxc6 Bd6 Bxa8 Qxa8 Qxa8 Rxa8 Nbd2 Rb8 b4 Rb5 a4 Rb8 Ke2 Nd7 Nh4 Bg4+ f3 Bh5 g4 Bg6 Nxg6 fxg6 f4 h5 g5 c6 a5 Kf7 Nf3 a6 Rhf1 Rh8 Ne5+ Bxe5 fxe5+ Ke7 Rac1 h4 Rf4 Rh5 Rcf1 Kd8 Rf7 Rxg5 Rxg7 Rg2+ Kd3 g5 Rff7
402,white,2185,1916,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Qh4 Nb5 Kd8 N1c3 a6 g3 Qe7 Nxc7 Rb8 N7d5 Qc5 Be3 Qd6 Bb6+ Ke8 Nc7+ Ke7 N3d5+
403,black,1807,2172,e4 a6 d4 b5 c4 Bb7 Nc3 b4 Nd5 e6 Ne3 Bxe4 Bd3 Nf6 Bxe4 Nxe4 Nf3 Be7 d5 O-O Qb3 Nc5 Qd1 a5 b3 Bf6 Rb1 Ne4 O-O Nc3 Qc2 Nxb1 Qxb1 a4 Ng4 axb3 axb3 Ra1 Qc2 Na6 Nxf6+ Qxf6 Ng5 Qf5 Qb2 Rb1 Qd2 exd5 cxd5 Nc5 Qd4 Nxb3 Qe3 Qc2 Qh3 Rxc1 g3 Nd2 Rxc1 Qxc1+ Kg2 Qf1#
404,black,1359,2109,e4 c6 f3 e5 Bc4 d5 exd5 cxd5 Bb5+ Nc6 c4 dxc4 Bxc4 Qh4+ g3 Qxc4 Qe2 Qxc1+ Qd1 Qxb2 Qe2 Qxa1 Qd1 Bf5 Qe2 Qxb1+ Qd1 Qxa2 Qe2 Bc5 Qd1 O-O-O d4 Bxd4 Qxd4 exd4 g4 Re8+ Kf1 Bd3+ Ne2 Qxe2+ Kg1 Qf1#
